RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
9183,CA-30565,2044-02-21,2044-02-23,Second Class,C-3384,Customer 9183,Home Office,United States,Houston,Texas,95511,Central,P-5023,Furniture,Chairs,Product 9183,1024.08,9,0.02,216.8
9184,CA-91834,2044-02-22,2044-02-24,First Class,C-6248,Customer 9184,Home Office,United States,Miami,Florida,42909,West,P-4622,Office Supplies,Paper,Product 9184,971.59,3,0.04,181.84
9185,CA-26883,2044-02-23,2044-02-25,Same Day,C-3176,Customer 9185,Corporate,United States,New York,New York,42181,West,P-2352,Technology,Copiers,Product 9185,1854.77,8,0.1,412.01
9186,CA-62814,2044-02-24,2044-02-26,Same Day,C-9353,Customer 9186,Home Office,United States,Los Angeles,California,62290,East,P-6981,Office Supplies,Storage,Product 9186,959.43,4,0.15,51.67
9187,CA-60817,2044-02-25,2044-02-27,Same Day,C-9186,Customer 9187,Corporate,United States,Miami,Florida,64524,West,P-3326,Technology,Accessories,Product 9187,794.1,6,0.03,161.58
9188,CA-87069,2044-02-26,2044-02-28,First Class,C-5526,Customer 9188,Corporate,United States,Los Angeles,California,79502,West,P-2319,Technology,Accessories,Product 9188,1171.69,8,0.26,168.38
9189,CA-31282,2044-02-27,2044-02-29,Standard Class,C-6050,Customer 9189,Consumer,United States,Houston,Texas,88214,West,P-7628,Furniture,Bookcases,Product 9189,1954.92,4,0.08,189.1
9190,CA-40646,2044-02-28,2044-03-01,First Class,C-1421,Customer 9190,Home Office,United States,Los Angeles,California,83864,West,P-8112,Furniture,Bookcases,Product 9190,1928.38,3,0.18,113.54
9191,CA-60819,2044-02-29,2044-03-02,Same Day,C-3297,Customer 9191,Home Office,United States,Los Angeles,California,52485,East,P-5215,Furniture,Tables,Product 9191,1555.69,9,0.04,250.12
9192,CA-27567,2044-03-01,2044-03-03,Same Day,C-2840,Customer 9192,Home Office,United States,New York,New York,74701,West,P-5159,Technology,Copiers,Product 9192,1008.58,7,0.22,89.3
9193,CA-16842,2044-03-02,2044-03-04,Second Class,C-4222,Customer 9193,Corporate,United States,Houston,Texas,12548,Central,P-5683,Office Supplies,Paper,Product 9193,1765.29,9,0.16,360.52
9194,CA-22309,2044-03-03,2044-03-05,First Class,C-4452,Customer 9194,Home Office,United States,Los Angeles,California,47228,East,P-6542,Technology,Phones,Product 9194,850.38,3,0.28,105.68
9195,CA-40422,2044-03-04,2044-03-06,Standard Class,C-3228,Customer 9195,Consumer,United States,Miami,Florida,25270,West,P-1184,Furniture,Bookcases,Product 9195,1287.48,1,0.21,295.38
9196,CA-47893,2044-03-05,2044-03-07,Same Day,C-3487,Customer 9196,Home Office,United States,Houston,Texas,23822,South,P-8637,Office Supplies,Storage,Product 9196,375.27,3,0.29,76.99
9197,CA-28542,2044-03-06,2044-03-08,First Class,C-8840,Customer 9197,Home Office,United States,New York,New York,77686,East,P-5213,Office Supplies,Paper,Product 9197,1329.35,7,0.24,273.12
9198,CA-23333,2044-03-07,2044-03-09,Same Day,C-7930,Customer 9198,Consumer,United States,Houston,Texas,58224,Central,P-4061,Office Supplies,Storage,Product 9198,566.69,1,0.16,98.74
9199,CA-42961,2044-03-08,2044-03-10,Standard Class,C-1335,Customer 9199,Corporate,United States,New York,New York,39777,West,P-2236,Furniture,Tables,Product 9199,1548.07,5,0.07,287.44
9200,CA-76773,2044-03-09,2044-03-11,Standard Class,C-4391,Customer 9200,Corporate,United States,New York,New York,52786,West,P-8817,Furniture,Bookcases,Product 9200,839.8,5,0.1,78.97
9201,CA-75444,2044-03-10,2044-03-12,Second Class,C-3953,Customer 9201,Home Office,United States,New York,New York,65547,South,P-9466,Technology,Accessories,Product 9201,808.85,3,0.11,165.11
9202,CA-67296,2044-03-11,2044-03-13,Second Class,C-3017,Customer 9202,Consumer,United States,Los Angeles,California,42811,South,P-9170,Furniture,Tables,Product 9202,1498.22,8,0.27,304.7
9203,CA-40041,2044-03-12,2044-03-14,Second Class,C-2694,Customer 9203,Consumer,United States,Chicago,Illinois,26467,East,P-9499,Furniture,Bookcases,Product 9203,862.13,1,0.08,101.82
9204,CA-14080,2044-03-13,2044-03-15,Standard Class,C-7729,Customer 9204,Consumer,United States,New York,New York,39932,East,P-4717,Technology,Accessories,Product 9204,1433.76,9,0.22,291.72
9205,CA-29298,2044-03-14,2044-03-16,First Class,C-6355,Customer 9205,Corporate,United States,Miami,Florida,19476,East,P-1448,Office Supplies,Paper,Product 9205,1713.03,7,0.18,214.31
9206,CA-87613,2044-03-15,2044-03-17,First Class,C-9200,Customer 9206,Corporate,United States,Chicago,Illinois,61642,South,P-1812,Technology,Phones,Product 9206,291.02,1,0.05,79.82
9207,CA-75604,2044-03-16,2044-03-18,Standard Class,C-1619,Customer 9207,Corporate,United States,Los Angeles,California,43668,East,P-6643,Office Supplies,Storage,Product 9207,968.47,2,0.08,133.32
9208,CA-61640,2044-03-17,2044-03-19,Standard Class,C-7364,Customer 9208,Consumer,United States,Houston,Texas,33172,East,P-8726,Technology,Accessories,Product 9208,1890.92,2,0.09,418.29
9209,CA-27171,2044-03-18,2044-03-20,First Class,C-5226,Customer 9209,Corporate,United States,Houston,Texas,26021,West,P-6825,Furniture,Chairs,Product 9209,1628.12,1,0.05,390.43
9210,CA-75832,2044-03-19,2044-03-21,Same Day,C-4495,Customer 9210,Home Office,United States,Los Angeles,California,90781,East,P-3807,Technology,Copiers,Product 9210,1947.75,1,0.24,337.24
9211,CA-24361,2044-03-20,2044-03-22,First Class,C-9387,Customer 9211,Corporate,United States,Miami,Florida,67143,East,P-6491,Furniture,Bookcases,Product 9211,1723.41,2,0.09,228.37
9212,CA-20625,2044-03-21,2044-03-23,Standard Class,C-7083,Customer 9212,Home Office,United States,Miami,Florida,41802,South,P-9131,Technology,Phones,Product 9212,634.24,6,0.16,47.42
9213,CA-82218,2044-03-22,2044-03-24,First Class,C-6434,Customer 9213,Corporate,United States,Houston,Texas,50123,East,P-7024,Office Supplies,Storage,Product 9213,374.72,5,0.22,21.93
9214,CA-12337,2044-03-23,2044-03-25,First Class,C-2033,Customer 9214,Home Office,United States,New York,New York,62168,Central,P-9391,Office Supplies,Binders,Product 9214,436.87,5,0.29,22.77
9215,CA-36493,2044-03-24,2044-03-26,Standard Class,C-3274,Customer 9215,Consumer,United States,Chicago,Illinois,99420,South,P-4135,Office Supplies,Paper,Product 9215,449.45,2,0.27,79.52
9216,CA-25686,2044-03-25,2044-03-27,Same Day,C-9307,Customer 9216,Corporate,United States,Los Angeles,California,20351,West,P-7226,Technology,Phones,Product 9216,169.96,7,0.06,23.21
9217,CA-87080,2044-03-26,2044-03-28,Standard Class,C-7951,Customer 9217,Home Office,United States,Chicago,Illinois,11265,East,P-5649,Technology,Phones,Product 9217,1815.45,3,0.27,192.27
9218,CA-61200,2044-03-27,2044-03-29,Second Class,C-7611,Customer 9218,Consumer,United States,Houston,Texas,98647,West,P-3203,Technology,Copiers,Product 9218,1015.05,9,0.25,76.46
9219,CA-78251,2044-03-28,2044-03-30,Second Class,C-4867,Customer 9219,Home Office,United States,New York,New York,97527,West,P-7504,Office Supplies,Storage,Product 9219,220.52,8,0.01,22.63
9220,CA-81204,2044-03-29,2044-03-31,First Class,C-2843,Customer 9220,Corporate,United States,Chicago,Illinois,81431,East,P-7599,Technology,Phones,Product 9220,1530.03,9,0.27,162.2
9221,CA-53227,2044-03-30,2044-04-01,Standard Class,C-9467,Customer 9221,Corporate,United States,Houston,Texas,68566,Central,P-2276,Technology,Accessories,Product 9221,664.77,9,0.16,57.52
9222,CA-35178,2044-03-31,2044-04-02,Same Day,C-1494,Customer 9222,Corporate,United States,New York,New York,51864,Central,P-1132,Furniture,Chairs,Product 9222,160.65,6,0.06,31.49
9223,CA-57804,2044-04-01,2044-04-03,First Class,C-6291,Customer 9223,Consumer,United States,Miami,Florida,99885,West,P-8094,Technology,Phones,Product 9223,395.72,5,0.3,72.8
9224,CA-87317,2044-04-02,2044-04-04,Standard Class,C-9331,Customer 9224,Corporate,United States,Miami,Florida,84232,East,P-4751,Technology,Phones,Product 9224,1321.95,2,0.09,264.2
9225,CA-19044,2044-04-03,2044-04-05,First Class,C-5009,Customer 9225,Consumer,United States,Miami,Florida,78299,West,P-1134,Technology,Copiers,Product 9225,1592.13,7,0.06,185.78
9226,CA-35147,2044-04-04,2044-04-06,First Class,C-1137,Customer 9226,Consumer,United States,New York,New York,61698,South,P-1284,Technology,Accessories,Product 9226,522.28,5,0.05,64.77
9227,CA-55763,2044-04-05,2044-04-07,Standard Class,C-8396,Customer 9227,Corporate,United States,Los Angeles,California,13164,West,P-8878,Technology,Copiers,Product 9227,1162.58,8,0.16,199.23
9228,CA-76135,2044-04-06,2044-04-08,Same Day,C-7400,Customer 9228,Corporate,United States,New York,New York,68381,South,P-3690,Office Supplies,Storage,Product 9228,21.73,5,0.05,4.22
9229,CA-34469,2044-04-07,2044-04-09,Same Day,C-1474,Customer 9229,Corporate,United States,Los Angeles,California,80398,East,P-2586,Office Supplies,Paper,Product 9229,571.21,1,0.16,114.08
9230,CA-98287,2044-04-08,2044-04-10,Second Class,C-5852,Customer 9230,Corporate,United States,Miami,Florida,64601,Central,P-3795,Office Supplies,Binders,Product 9230,379.63,3,0.22,84.11
9231,CA-66134,2044-04-09,2044-04-11,Same Day,C-7154,Customer 9231,Home Office,United States,New York,New York,41037,West,P-7464,Furniture,Tables,Product 9231,171.56,1,0.28,13.15
9232,CA-42719,2044-04-10,2044-04-12,Second Class,C-4278,Customer 9232,Home Office,United States,Chicago,Illinois,81130,West,P-6637,Furniture,Tables,Product 9232,978.11,5,0.11,106.67
9233,CA-75256,2044-04-11,2044-04-13,Standard Class,C-6177,Customer 9233,Home Office,United States,Los Angeles,California,21167,West,P-5046,Office Supplies,Binders,Product 9233,1269.41,6,0.29,207.4
9234,CA-46944,2044-04-12,2044-04-14,First Class,C-1378,Customer 9234,Consumer,United States,Chicago,Illinois,31822,West,P-6499,Furniture,Chairs,Product 9234,111.83,7,0.3,6.27
9235,CA-68539,2044-04-13,2044-04-15,First Class,C-9158,Customer 9235,Consumer,United States,Chicago,Illinois,47122,West,P-4729,Furniture,Chairs,Product 9235,293.02,5,0.18,26.53
9236,CA-78809,2044-04-14,2044-04-16,Same Day,C-8762,Customer 9236,Home Office,United States,Los Angeles,California,14637,East,P-9889,Furniture,Bookcases,Product 9236,1865.94,5,0.09,182.72
9237,CA-78585,2044-04-15,2044-04-17,First Class,C-4811,Customer 9237,Corporate,United States,Houston,Texas,51988,Central,P-3642,Technology,Accessories,Product 9237,461.76,6,0.26,35.26
9238,CA-79398,2044-04-16,2044-04-18,Standard Class,C-2790,Customer 9238,Consumer,United States,Chicago,Illinois,72908,South,P-2890,Furniture,Tables,Product 9238,1524.78,9,0.02,337.97
9239,CA-28547,2044-04-17,2044-04-19,Same Day,C-9970,Customer 9239,Consumer,United States,Miami,Florida,98161,East,P-9477,Technology,Copiers,Product 9239,1500.52,2,0.13,128.28
9240,CA-48930,2044-04-18,2044-04-20,Same Day,C-9787,Customer 9240,Consumer,United States,Houston,Texas,86740,South,P-2771,Technology,Accessories,Product 9240,656.73,6,0.19,140.96
9241,CA-53420,2044-04-19,2044-04-21,Second Class,C-6535,Customer 9241,Consumer,United States,Miami,Florida,30080,East,P-1462,Office Supplies,Storage,Product 9241,424.15,7,0.29,57.36
9242,CA-99855,2044-04-20,2044-04-22,Standard Class,C-4865,Customer 9242,Home Office,United States,New York,New York,60542,East,P-9906,Furniture,Chairs,Product 9242,503.02,4,0.21,71.4
9243,CA-91219,2044-04-21,2044-04-23,Second Class,C-8665,Customer 9243,Home Office,United States,Chicago,Illinois,82245,South,P-7690,Furniture,Chairs,Product 9243,1140.48,5,0.07,155.97
9244,CA-26327,2044-04-22,2044-04-24,Same Day,C-8527,Customer 9244,Consumer,United States,Houston,Texas,28291,Central,P-5694,Furniture,Chairs,Product 9244,774.69,7,0.26,62.35
9245,CA-89670,2044-04-23,2044-04-25,Second Class,C-6927,Customer 9245,Corporate,United States,Houston,Texas,97733,East,P-3229,Technology,Copiers,Product 9245,1001.22,8,0.2,72.16
9246,CA-78251,2044-04-24,2044-04-26,Standard Class,C-4931,Customer 9246,Home Office,United States,Los Angeles,California,45281,South,P-5466,Office Supplies,Storage,Product 9246,1626.99,3,0.26,119.39
9247,CA-75321,2044-04-25,2044-04-27,Second Class,C-4572,Customer 9247,Consumer,United States,Los Angeles,California,76682,Central,P-4818,Furniture,Tables,Product 9247,1014.55,3,0.21,227.72
9248,CA-79963,2044-04-26,2044-04-28,Same Day,C-6756,Customer 9248,Home Office,United States,Chicago,Illinois,41060,West,P-3857,Furniture,Chairs,Product 9248,1990.55,9,0.1,367.58
9249,CA-24786,2044-04-27,2044-04-29,Second Class,C-5223,Customer 9249,Consumer,United States,Houston,Texas,71921,West,P-2295,Furniture,Chairs,Product 9249,1338.35,1,0.03,222.47
9250,CA-38385,2044-04-28,2044-04-30,Same Day,C-1729,Customer 9250,Corporate,United States,Miami,Florida,53788,South,P-5326,Furniture,Chairs,Product 9250,430.35,8,0.21,19.17
9251,CA-37964,2044-04-29,2044-05-01,Same Day,C-6162,Customer 9251,Consumer,United States,New York,New York,21455,East,P-8618,Office Supplies,Binders,Product 9251,1009.05,5,0.06,271.71
9252,CA-84457,2044-04-30,2044-05-02,Second Class,C-4997,Customer 9252,Consumer,United States,New York,New York,62126,West,P-5781,Furniture,Tables,Product 9252,1630.57,3,0.02,379.46
9253,CA-25786,2044-05-01,2044-05-03,First Class,C-4166,Customer 9253,Consumer,United States,Los Angeles,California,16841,West,P-4735,Technology,Phones,Product 9253,452.24,7,0.09,39.67
9254,CA-74432,2044-05-02,2044-05-04,Standard Class,C-3778,Customer 9254,Corporate,United States,Chicago,Illinois,61704,South,P-6361,Technology,Copiers,Product 9254,1464.26,4,0.1,201.46
9255,CA-29474,2044-05-03,2044-05-05,Same Day,C-5355,Customer 9255,Consumer,United States,Los Angeles,California,18622,South,P-5165,Office Supplies,Storage,Product 9255,86.23,6,0.3,12.54
9256,CA-35911,2044-05-04,2044-05-06,First Class,C-5059,Customer 9256,Consumer,United States,Chicago,Illinois,94342,West,P-6015,Technology,Copiers,Product 9256,1886.41,5,0.17,147.01
9257,CA-27055,2044-05-05,2044-05-07,Standard Class,C-4229,Customer 9257,Home Office,United States,New York,New York,92006,East,P-2902,Technology,Copiers,Product 9257,1333.46,7,0.3,160.37
9258,CA-82565,2044-05-06,2044-05-08,First Class,C-6364,Customer 9258,Consumer,United States,Houston,Texas,47530,South,P-1070,Technology,Phones,Product 9258,341.89,7,0.23,59.94
9259,CA-77999,2044-05-07,2044-05-09,Second Class,C-1313,Customer 9259,Home Office,United States,Houston,Texas,16069,South,P-9121,Technology,Phones,Product 9259,1751.1,3,0.15,129.86
9260,CA-30676,2044-05-08,2044-05-10,Same Day,C-7442,Customer 9260,Consumer,United States,Houston,Texas,96220,East,P-7083,Furniture,Bookcases,Product 9260,182.0,5,0.09,18.62
9261,CA-94291,2044-05-09,2044-05-11,First Class,C-9621,Customer 9261,Corporate,United States,New York,New York,37822,Central,P-9457,Office Supplies,Paper,Product 9261,823.74,2,0.07,132.63
9262,CA-39498,2044-05-10,2044-05-12,First Class,C-5755,Customer 9262,Corporate,United States,Los Angeles,California,52955,South,P-8687,Technology,Copiers,Product 9262,1479.16,2,0.07,308.58
9263,CA-91103,2044-05-11,2044-05-13,Standard Class,C-5980,Customer 9263,Corporate,United States,Chicago,Illinois,20734,West,P-8986,Office Supplies,Binders,Product 9263,1876.07,5,0.26,264.32
9264,CA-33997,2044-05-12,2044-05-14,Standard Class,C-4985,Customer 9264,Consumer,United States,Los Angeles,California,86963,East,P-8124,Technology,Copiers,Product 9264,710.64,5,0.12,64.42
9265,CA-69956,2044-05-13,2044-05-15,Same Day,C-4573,Customer 9265,Corporate,United States,Los Angeles,California,99544,West,P-9619,Technology,Accessories,Product 9265,1664.41,9,0.14,366.26
9266,CA-51895,2044-05-14,2044-05-16,First Class,C-9479,Customer 9266,Corporate,United States,Houston,Texas,55944,East,P-8886,Furniture,Chairs,Product 9266,409.57,8,0.19,59.79
9267,CA-50132,2044-05-15,2044-05-17,Same Day,C-1328,Customer 9267,Consumer,United States,Houston,Texas,69084,Central,P-7487,Technology,Phones,Product 9267,89.52,8,0.02,6.83
9268,CA-22147,2044-05-16,2044-05-18,Standard Class,C-3631,Customer 9268,Home Office,United States,Miami,Florida,39075,South,P-1341,Technology,Accessories,Product 9268,76.95,4,0.14,7.06
9269,CA-36663,2044-05-17,2044-05-19,Same Day,C-6307,Customer 9269,Consumer,United States,Houston,Texas,14938,Central,P-8321,Furniture,Tables,Product 9269,1323.18,9,0.0,386.42
9270,CA-79449,2044-05-18,2044-05-20,Second Class,C-5354,Customer 9270,Consumer,United States,New York,New York,10118,South,P-1968,Technology,Accessories,Product 9270,325.33,1,0.22,56.83
9271,CA-71901,2044-05-19,2044-05-21,Same Day,C-9175,Customer 9271,Home Office,United States,New York,New York,91075,East,P-4348,Office Supplies,Paper,Product 9271,119.64,6,0.01,15.77
9272,CA-16494,2044-05-20,2044-05-22,Second Class,C-2465,Customer 9272,Corporate,United States,Houston,Texas,72089,West,P-7008,Furniture,Tables,Product 9272,1953.96,5,0.21,171.1
9273,CA-58818,2044-05-21,2044-05-23,Same Day,C-3884,Customer 9273,Consumer,United States,Los Angeles,California,48344,Central,P-5397,Technology,Phones,Product 9273,499.18,3,0.06,77.98
9274,CA-51798,2044-05-22,2044-05-24,Same Day,C-8755,Customer 9274,Home Office,United States,New York,New York,63980,East,P-3646,Technology,Copiers,Product 9274,935.86,1,0.24,64.12
9275,CA-47435,2044-05-23,2044-05-25,Second Class,C-9907,Customer 9275,Home Office,United States,Chicago,Illinois,57646,Central,P-8413,Office Supplies,Paper,Product 9275,1233.9,5,0.09,121.48
9276,CA-46891,2044-05-24,2044-05-26,Standard Class,C-1078,Customer 9276,Corporate,United States,New York,New York,27397,East,P-7951,Furniture,Chairs,Product 9276,306.02,1,0.27,50.06
9277,CA-13523,2044-05-25,2044-05-27,Same Day,C-7449,Customer 9277,Consumer,United States,New York,New York,46532,Central,P-3077,Technology,Copiers,Product 9277,727.19,6,0.22,149.44
9278,CA-53969,2044-05-26,2044-05-28,Standard Class,C-7187,Customer 9278,Home Office,United States,Miami,Florida,78196,East,P-4458,Furniture,Chairs,Product 9278,1302.46,3,0.06,80.21
9279,CA-48969,2044-05-27,2044-05-29,First Class,C-5114,Customer 9279,Consumer,United States,Houston,Texas,40401,Central,P-2365,Office Supplies,Paper,Product 9279,1286.73,3,0.27,186.17
9280,CA-73739,2044-05-28,2044-05-30,Standard Class,C-6066,Customer 9280,Consumer,United States,Chicago,Illinois,49222,Central,P-8609,Office Supplies,Storage,Product 9280,1687.27,3,0.01,331.75
9281,CA-52331,2044-05-29,2044-05-31,First Class,C-6979,Customer 9281,Corporate,United States,Los Angeles,California,80933,East,P-8682,Technology,Phones,Product 9281,886.1,3,0.19,104.55
9282,CA-56122,2044-05-30,2044-06-01,Standard Class,C-7662,Customer 9282,Consumer,United States,Miami,Florida,35177,Central,P-1587,Office Supplies,Binders,Product 9282,1781.86,3,0.25,328.95
9283,CA-35186,2044-05-31,2044-06-02,Standard Class,C-8910,Customer 9283,Corporate,United States,Houston,Texas,96049,East,P-9028,Technology,Phones,Product 9283,1370.74,2,0.04,230.18
9284,CA-33972,2044-06-01,2044-06-03,First Class,C-9961,Customer 9284,Home Office,United States,Los Angeles,California,21194,Central,P-8323,Office Supplies,Storage,Product 9284,1132.97,5,0.01,96.22
