CustomerID,Age,Gender,Tenure,ServicePlan,ContractType,MonthlyCharges,TotalCharges,Churn
3483,48,Male,30,Basic,One-year,37.97,1139.1,1
3484,32,Female,11,Basic,One-year,73.74,811.14,0
3485,54,Female,72,Basic,One-year,91.22,6567.84,1
3486,47,Male,3,Premium,Two-year,48.68,146.04,1
3487,57,Male,3,Premium,One-year,105.09,315.27,1
3488,52,Male,2,Premium,One-year,118.32,236.64,0
3489,38,Male,58,Premium,One-year,60.17,3489.86,0
3490,38,Male,61,Basic,Month-to-month,49.48,3018.28,0
3491,45,Male,40,Premium,Month-to-month,66.59,2663.6,1
3492,61,Male,8,Premium,Month-to-month,105.9,847.2,1
3493,20,Female,29,Premium,One-year,35.72,1035.88,1
3494,51,Female,30,Premium,One-year,77.65,2329.5,1
3495,54,Male,67,Premium,Two-year,89.14,5972.38,1
3496,35,Female,69,Basic,Month-to-month,101.87,7029.03,0
3497,69,Female,67,Basic,Month-to-month,100.04,6702.68,1
3498,52,Male,28,Basic,Two-year,99.49,2785.72,0
3499,53,Female,35,Premium,Two-year,92.4,3234.0,0
3500,37,Female,63,Premium,Month-to-month,82.64,5206.32,0
3501,52,Male,22,Basic,Two-year,41.86,920.92,1
3502,48,Female,10,Basic,Two-year,106.88,1068.8,0
3503,42,Male,44,Basic,Month-to-month,55.83,2456.52,1
3504,28,Male,3,Premium,One-year,115.15,345.45,1
3505,66,Male,64,Basic,Two-year,69.01,4416.64,0
3506,51,Female,21,Premium,One-year,56.93,1195.53,1
3507,45,Female,34,Premium,Two-year,59.43,2020.62,1
3508,34,Female,29,Basic,Month-to-month,69.16,2005.64,0
3509,69,Male,10,Premium,Two-year,51.1,511.0,0
3510,68,Male,42,Premium,Month-to-month,45.12,1895.04,0
3511,44,Male,54,Premium,One-year,100.83,5444.82,0
3512,50,Male,43,Premium,Month-to-month,85.15,3661.45,1
3513,24,Male,69,Premium,One-year,119.42,8239.98,1
3514,53,Male,8,Basic,Two-year,83.12,664.96,1
3515,50,Male,47,Basic,Two-year,118.89,5587.83,0
3516,23,Female,54,Premium,One-year,98.65,5327.1,0
3517,61,Male,18,Basic,One-year,82.64,1487.52,1
3518,31,Male,5,Basic,Month-to-month,87.47,437.35,1
3519,21,Male,68,Premium,One-year,59.73,4061.64,1
3520,36,Female,56,Premium,Two-year,110.04,6162.24,0
3521,46,Female,41,Premium,Two-year,88.22,3617.02,0
3522,54,Female,15,Premium,One-year,116.78,1751.7,1
3523,70,Male,55,Premium,Month-to-month,80.38,4420.9,1
3524,62,Male,13,Premium,Month-to-month,118.51,1540.63,0
3525,21,Male,29,Premium,Two-year,115.45,3348.05,0
3526,24,Female,37,Basic,Two-year,104.53,3867.61,1
3527,56,Female,10,Basic,Two-year,72.26,722.6,1
3528,27,Female,24,Basic,Two-year,88.56,2125.44,0
3529,68,Female,15,Basic,Two-year,116.84,1752.6,0
3530,50,Male,4,Premium,One-year,82.26,329.04,1
3531,21,Female,68,Basic,Two-year,35.55,2417.4,0
3532,24,Male,54,Premium,Two-year,57.33,3095.82,0
3533,55,Male,40,Premium,Two-year,41.5,1660.0,1
3534,56,Female,32,Premium,One-year,100.77,3224.64,0
3535,42,Male,71,Premium,Month-to-month,46.7,3315.7,0
3536,70,Male,51,Basic,One-year,99.53,5076.03,1
3537,70,Female,37,Premium,Two-year,37.83,1399.71,1
3538,36,Female,32,Basic,Two-year,35.38,1132.16,1
3539,35,Female,42,Premium,Month-to-month,101.29,4254.18,1
3540,38,Female,20,Premium,One-year,39.89,797.8,1
3541,46,Male,6,Premium,Two-year,82.51,495.06,0
3542,55,Female,8,Premium,One-year,74.3,594.4,1
3543,66,Male,41,Premium,Two-year,87.55,3589.55,0
3544,52,Female,56,Premium,Two-year,118.0,6608.0,1
3545,23,Male,2,Premium,One-year,67.33,134.66,0
3546,42,Female,7,Basic,One-year,53.97,377.79,0
3547,62,Male,4,Premium,Month-to-month,67.61,270.44,0
3548,69,Female,11,Basic,Month-to-month,58.39,642.29,0
3549,33,Female,6,Basic,One-year,93.92,563.52,0
3550,39,Female,68,Premium,One-year,104.18,7084.24,0
3551,55,Female,37,Premium,One-year,101.41,3752.17,1
3552,57,Male,47,Basic,Two-year,52.13,2450.11,0
3553,55,Female,50,Premium,Month-to-month,91.86,4593.0,0
3554,23,Female,64,Basic,Month-to-month,102.72,6574.08,0
3555,46,Female,41,Basic,Two-year,82.66,3389.06,1
3556,24,Female,58,Basic,Month-to-month,86.47,5015.26,1
3557,47,Male,4,Basic,Two-year,98.85,395.4,0
3558,70,Female,66,Premium,Month-to-month,40.7,2686.2,1
3559,24,Male,46,Basic,One-year,117.89,5422.94,0
3560,47,Female,53,Premium,Month-to-month,116.97,6199.41,0
3561,47,Male,12,Premium,One-year,59.34,712.08,1
3562,40,Female,41,Basic,One-year,39.84,1633.44,1
3563,25,Female,52,Basic,One-year,85.46,4443.92,0
3564,60,Male,31,Premium,Two-year,95.35,2955.85,1
3565,44,Female,68,Basic,Two-year,64.89,4412.52,0
3566,49,Male,7,Premium,Two-year,59.01,413.07,1
3567,50,Female,45,Premium,One-year,35.57,1600.65,1
3568,25,Female,32,Basic,Month-to-month,84.01,2688.32,0
3569,18,Male,41,Premium,Month-to-month,91.13,3736.33,0
3570,32,Female,35,Premium,One-year,118.2,4137.0,0
3571,22,Female,45,Basic,Month-to-month,82.46,3710.7,1
3572,52,Male,10,Premium,One-year,106.19,1061.9,0
3573,45,Male,39,Premium,One-year,76.05,2965.95,0
3574,19,Female,34,Basic,One-year,103.4,3515.6,0
3575,57,Male,42,Basic,One-year,56.8,2385.6,0
3576,21,Male,38,Basic,One-year,37.27,1416.26,0
3577,59,Male,14,Premium,Month-to-month,51.25,717.5,1
3578,28,Female,12,Basic,One-year,75.97,911.64,1
3579,22,Female,37,Premium,Two-year,31.45,1163.65,0
3580,63,Male,17,Basic,Month-to-month,47.46,806.82,0
3581,69,Male,15,Basic,Month-to-month,117.72,1765.8,1
3582,19,Female,19,Premium,Month-to-month,108.48,2061.12,0
3583,65,Male,31,Basic,Two-year,89.87,2785.97,0
3584,66,Male,41,Premium,Two-year,82.06,3364.46,0
3585,21,Female,32,Basic,Month-to-month,68.69,2198.08,1
3586,28,Female,55,Premium,Two-year,58.13,3197.15,1
3587,58,Male,45,Basic,Month-to-month,95.95,4317.75,0
3588,18,Female,2,Premium,One-year,90.4,180.8,0
3589,24,Male,46,Basic,Two-year,52.54,2416.84,1
3590,27,Male,39,Premium,Two-year,119.85,4674.15,0
3591,24,Male,60,Premium,One-year,81.76,4905.6,1
3592,62,Female,54,Premium,Month-to-month,95.19,5140.26,0
3593,24,Female,40,Basic,Two-year,68.62,2744.8,0
3594,64,Female,26,Premium,Month-to-month,87.89,2285.14,0
3595,27,Male,11,Basic,Month-to-month,114.3,1257.3,0
3596,56,Male,45,Basic,Two-year,71.62,3222.9,0
3597,31,Male,23,Premium,Month-to-month,36.51,839.73,0
3598,62,Female,33,Basic,Month-to-month,108.08,3566.64,0
3599,52,Female,25,Basic,One-year,111.39,2784.75,1
3600,36,Female,68,Premium,One-year,70.92,4822.56,0
3601,59,Female,38,Basic,Month-to-month,39.29,1493.02,0
3602,42,Male,69,Premium,Month-to-month,51.39,3545.91,0
3603,51,Female,53,Premium,Month-to-month,42.79,2267.87,0
3604,62,Female,7,Basic,Two-year,67.03,469.21,0
3605,34,Male,46,Premium,One-year,53.61,2466.06,1
3606,27,Female,3,Premium,One-year,102.88,308.64,0
3607,68,Male,5,Premium,One-year,50.16,250.8,1
3608,52,Female,31,Basic,One-year,95.83,2970.73,1
3609,46,Male,54,Premium,One-year,116.74,6303.96,1
3610,31,Female,72,Premium,One-year,77.67,5592.24,0
3611,70,Male,63,Premium,One-year,94.19,5933.97,1
3612,54,Male,12,Basic,Month-to-month,95.93,1151.16,0
3613,57,Male,33,Basic,One-year,52.4,1729.2,1
3614,42,Male,41,Basic,Month-to-month,94.33,3867.53,0
3615,56,Female,33,Basic,One-year,44.13,1456.29,0
3616,32,Female,29,Premium,Month-to-month,101.75,2950.75,0
3617,64,Male,23,Basic,One-year,75.12,1727.76,1
3618,39,Female,38,Premium,Month-to-month,115.31,4381.78,1
3619,36,Male,45,Premium,One-year,87.15,3921.75,1
3620,55,Female,63,Premium,Month-to-month,97.75,6158.25,0
3621,50,Male,24,Premium,Two-year,73.72,1769.28,1
3622,28,Male,30,Basic,Month-to-month,44.13,1323.9,0
3623,52,Female,25,Premium,One-year,88.76,2219.0,1
3624,30,Male,68,Basic,One-year,70.97,4825.96,0
3625,30,Male,23,Premium,One-year,42.49,977.27,1
3626,46,Female,25,Basic,Two-year,86.3,2157.5,0
3627,39,Female,37,Premium,One-year,70.33,2602.21,1
3628,55,Male,41,Premium,One-year,43.67,1790.47,0
3629,47,Female,41,Basic,Month-to-month,59.87,2454.67,1
3630,19,Female,1,Basic,Month-to-month,104.37,104.37,0
3631,62,Male,64,Premium,Two-year,69.81,4467.84,0
3632,58,Female,13,Basic,Month-to-month,76.56,995.28,1
3633,68,Male,3,Basic,Month-to-month,95.99,287.97,0
3634,24,Female,60,Premium,One-year,37.37,2242.2,1
3635,46,Male,47,Basic,One-year,76.76,3607.72,0
3636,26,Male,58,Premium,Month-to-month,35.05,2032.9,1
3637,62,Male,67,Basic,One-year,83.04,5563.68,1
3638,51,Female,10,Premium,One-year,108.38,1083.8,0
3639,31,Male,4,Basic,Month-to-month,80.2,320.8,0
3640,31,Female,34,Premium,One-year,67.89,2308.26,0
3641,65,Male,44,Basic,One-year,110.83,4876.52,0
3642,70,Male,70,Premium,Month-to-month,64.01,4480.7,0
3643,39,Male,38,Premium,One-year,87.06,3308.28,1
3644,40,Male,23,Premium,One-year,81.79,1881.17,1
3645,57,Male,66,Premium,Two-year,91.17,6017.22,1
3646,18,Female,58,Premium,Month-to-month,119.34,6921.72,0
3647,56,Female,34,Basic,Two-year,79.79,2712.86,0
3648,34,Male,22,Premium,Month-to-month,55.89,1229.58,1
3649,26,Female,61,Premium,Two-year,42.92,2618.12,0
3650,27,Female,53,Premium,Month-to-month,85.09,4509.77,1
3651,25,Male,51,Basic,Two-year,39.69,2024.19,0
3652,27,Male,57,Basic,One-year,33.62,1916.34,0
3653,40,Female,5,Premium,Two-year,69.53,347.65,0
3654,59,Male,26,Premium,One-year,116.73,3034.98,1
3655,54,Male,18,Basic,Month-to-month,38.35,690.3,0
3656,60,Female,59,Premium,One-year,53.37,3148.83,0
3657,39,Female,6,Premium,Two-year,67.6,405.6,0
3658,50,Female,50,Premium,One-year,102.78,5139.0,0
3659,35,Male,16,Premium,Month-to-month,49.6,793.6,1
3660,39,Female,10,Premium,Two-year,112.67,1126.7,0
3661,36,Male,9,Premium,Two-year,42.44,381.96,1
3662,33,Male,65,Basic,Two-year,79.21,5148.65,1
3663,70,Female,41,Basic,Two-year,47.13,1932.33,0
3664,24,Female,35,Basic,Two-year,104.77,3666.95,1
3665,64,Male,16,Basic,Two-year,67.06,1072.96,0
3666,64,Female,49,Basic,Two-year,84.74,4152.26,0
3667,33,Male,26,Basic,Month-to-month,42.82,1113.32,0
3668,29,Male,24,Basic,Month-to-month,56.19,1348.56,0
3669,54,Male,24,Basic,One-year,91.53,2196.72,1
3670,39,Male,11,Basic,One-year,85.7,942.7,0
3671,52,Female,17,Basic,Month-to-month,75.92,1290.64,1
3672,41,Female,53,Basic,Month-to-month,105.82,5608.46,1
3673,57,Female,28,Premium,Two-year,30.95,866.6,0
3674,52,Female,9,Premium,Two-year,62.95,566.55,1
3675,48,Female,29,Basic,One-year,71.54,2074.66,0
3676,65,Female,3,Premium,Two-year,89.3,267.9,0
3677,70,Male,46,Premium,One-year,87.36,4018.56,1
3678,45,Female,14,Premium,Month-to-month,50.12,701.68,1
3679,56,Female,48,Premium,Month-to-month,60.07,2883.36,1
3680,45,Male,9,Basic,Two-year,88.84,799.56,1
3681,26,Female,47,Premium,Two-year,101.11,4752.17,1
3682,21,Female,49,Basic,Month-to-month,68.19,3341.31,1
3683,50,Female,34,Basic,Month-to-month,54.12,1840.08,1
3684,62,Male,36,Basic,Month-to-month,94.35,3396.6,1
3685,64,Female,29,Basic,Two-year,84.88,2461.52,0
3686,53,Male,11,Premium,Two-year,79.97,879.67,0
3687,22,Male,61,Basic,Month-to-month,56.8,3464.8,0
3688,35,Female,43,Premium,Month-to-month,62.39,2682.77,0
3689,49,Female,22,Basic,Month-to-month,44.87,987.14,1
3690,55,Male,14,Basic,Month-to-month,47.99,671.86,0
3691,25,Female,63,Premium,Two-year,68.47,4313.61,0
3692,68,Male,4,Premium,Two-year,56.66,226.64,1
3693,26,Female,59,Basic,One-year,61.48,3627.32,1
3694,67,Female,68,Basic,Month-to-month,81.32,5529.76,0
3695,18,Male,58,Basic,One-year,49.49,2870.42,0
3696,36,Male,10,Basic,Two-year,58.39,583.9,0
3697,18,Male,28,Premium,One-year,55.97,1567.16,0
3698,22,Male,1,Basic,Two-year,75.94,75.94,0
3699,42,Female,22,Basic,Month-to-month,109.4,2406.8,1
3700,54,Male,52,Premium,Two-year,57.38,2983.76,1
3701,34,Female,70,Premium,Two-year,60.48,4233.6,0
3702,60,Female,3,Premium,Month-to-month,86.88,260.64,0
3703,24,Female,18,Basic,Two-year,56.74,1021.32,0
3704,37,Female,61,Premium,Two-year,57.08,3481.88,0
3705,66,Female,54,Premium,One-year,66.62,3597.48,1
3706,38,Female,50,Basic,Two-year,107.74,5387.0,0
3707,29,Female,39,Basic,One-year,69.45,2708.55,1
3708,32,Female,24,Basic,Two-year,106.55,2557.2,0
3709,36,Female,59,Premium,Two-year,119.23,7034.57,1
3710,31,Female,3,Premium,One-year,105.46,316.38,0
3711,28,Female,69,Basic,One-year,108.04,7454.76,1
3712,58,Female,15,Premium,One-year,32.07,481.05,0
3713,41,Female,66,Basic,Month-to-month,30.05,1983.3,0
3714,47,Female,37,Premium,One-year,97.18,3595.66,0
3715,38,Male,69,Basic,Two-year,76.5,5278.5,1
3716,61,Female,27,Basic,One-year,60.1,1622.7,1
3717,56,Female,16,Premium,Two-year,49.02,784.32,0
3718,60,Female,58,Premium,Two-year,106.51,6177.58,0
3719,67,Male,28,Premium,Two-year,72.11,2019.08,1
3720,46,Female,22,Basic,Month-to-month,52.63,1157.86,1
3721,48,Female,52,Basic,One-year,73.88,3841.76,1
3722,36,Male,61,Basic,Two-year,110.22,6723.42,0
3723,43,Male,45,Premium,Two-year,47.13,2120.85,1
3724,57,Male,8,Premium,Month-to-month,86.56,692.48,0
3725,45,Female,48,Basic,One-year,62.55,3002.4,1
3726,19,Female,24,Premium,Month-to-month,75.01,1800.24,1
3727,67,Female,32,Basic,One-year,50.54,1617.28,0
3728,18,Female,66,Basic,Two-year,51.54,3401.64,1
3729,29,Female,42,Basic,One-year,72.08,3027.36,0
3730,29,Female,56,Basic,Two-year,62.6,3505.6,1
3731,30,Female,56,Premium,Two-year,83.52,4677.12,1
3732,31,Female,40,Basic,One-year,108.42,4336.8,0
3733,20,Female,45,Basic,One-year,57.81,2601.45,0
3734,60,Male,56,Premium,One-year,94.07,5267.92,1
3735,59,Female,18,Basic,Month-to-month,40.22,723.96,0
3736,46,Female,41,Basic,Month-to-month,91.74,3761.34,1
3737,30,Male,2,Basic,Month-to-month,116.02,232.04,1
3738,21,Male,34,Premium,Month-to-month,88.59,3012.06,0
3739,29,Female,68,Premium,One-year,48.44,3293.92,0
3740,65,Female,41,Basic,Month-to-month,115.16,4721.56,1
3741,32,Male,64,Basic,Month-to-month,92.33,5909.12,0
3742,58,Female,53,Premium,One-year,47.59,2522.27,0
3743,37,Male,23,Basic,One-year,39.61,911.03,1
3744,22,Male,42,Basic,Two-year,88.28,3707.76,1
3745,54,Female,69,Premium,One-year,107.41,7411.29,1
3746,38,Male,26,Basic,Two-year,65.8,1710.8,1
3747,29,Male,1,Basic,Month-to-month,107.13,107.13,0
3748,24,Male,43,Basic,One-year,64.4,2769.2,1
3749,20,Male,15,Basic,Month-to-month,87.38,1310.7,1
3750,44,Male,11,Basic,One-year,89.69,986.59,0
3751,33,Male,5,Premium,One-year,110.51,552.55,0
3752,32,Female,60,Basic,Two-year,104.85,6291.0,1
3753,41,Female,66,Basic,Two-year,91.39,6031.74,0
3754,64,Male,2,Premium,One-year,102.24,204.48,1
3755,24,Male,61,Premium,One-year,68.7,4190.7,0
3756,27,Female,60,Premium,One-year,64.73,3883.8,1
3757,66,Female,21,Premium,Two-year,35.88,753.48,0
3758,31,Male,48,Basic,One-year,62.88,3018.24,1
3759,34,Male,42,Basic,Month-to-month,33.38,1401.96,1
3760,40,Female,50,Premium,Month-to-month,43.56,2178.0,0
3761,45,Female,66,Premium,Month-to-month,118.89,7846.74,1
3762,27,Male,53,Basic,Two-year,112.82,5979.46,1
3763,53,Male,56,Premium,One-year,31.81,1781.36,1
3764,21,Male,68,Premium,One-year,62.5,4250.0,0
3765,25,Male,7,Premium,One-year,93.04,651.28,0
3766,45,Female,34,Premium,Two-year,105.16,3575.44,1
3767,31,Female,13,Basic,One-year,80.54,1047.02,0
3768,29,Female,60,Basic,One-year,30.14,1808.4,0
3769,19,Male,22,Basic,Two-year,56.46,1242.12,0
3770,46,Female,48,Premium,Two-year,106.4,5107.2,0
3771,21,Male,55,Premium,One-year,77.81,4279.55,1
3772,30,Male,35,Premium,Two-year,87.39,3058.65,1
3773,32,Male,13,Premium,Two-year,49.08,638.04,0
3774,69,Male,67,Premium,Two-year,30.89,2069.63,1
3775,31,Female,43,Basic,Two-year,105.49,4536.07,1
3776,32,Male,28,Premium,Two-year,70.32,1968.96,0
3777,54,Male,69,Basic,Month-to-month,99.29,6851.01,1
3778,54,Male,68,Basic,One-year,64.64,4395.52,0
3779,59,Male,1,Basic,Two-year,94.84,94.84,0
3780,34,Female,21,Basic,Two-year,94.62,1987.02,0
3781,58,Female,39,Basic,One-year,85.44,3332.16,1
3782,21,Male,52,Premium,Two-year,105.48,5484.96,1
3783,33,Male,66,Premium,One-year,31.32,2067.12,1
3784,36,Female,55,Basic,Month-to-month,63.43,3488.65,1
3785,36,Female,10,Premium,One-year,95.31,953.1,0
3786,49,Male,16,Premium,One-year,46.65,746.4,1
3787,40,Female,9,Premium,Month-to-month,55.72,501.48,1
3788,55,Female,62,Basic,Two-year,74.56,4622.72,0
3789,52,Male,39,Premium,Two-year,45.6,1778.4,0
3790,18,Female,44,Basic,One-year,95.16,4187.04,0
3791,34,Male,18,Premium,Two-year,58.44,1051.92,0
3792,41,Female,25,Premium,Month-to-month,30.21,755.25,0
3793,68,Female,8,Premium,One-year,68.78,550.24,1
3794,58,Female,37,Basic,Month-to-month,119.14,4408.18,1
3795,46,Male,67,Basic,Two-year,70.22,4704.74,1
3796,48,Female,4,Basic,Month-to-month,65.66,262.64,1
3797,25,Female,58,Premium,One-year,73.47,4261.26,1
3798,31,Female,59,Basic,Month-to-month,83.78,4943.02,1
3799,46,Male,24,Premium,Two-year,107.53,2580.72,1
3800,36,Male,61,Premium,One-year,91.37,5573.57,0
3801,60,Male,19,Premium,One-year,66.16,1257.04,0
3802,57,Male,24,Premium,Two-year,93.32,2239.68,1
3803,32,Female,62,Basic,One-year,47.47,2943.14,1
3804,18,Male,58,Premium,Two-year,77.06,4469.48,1
3805,22,Female,50,Basic,One-year,77.65,3882.5,1
3806,38,Male,30,Premium,Month-to-month,108.99,3269.7,0
3807,40,Female,22,Basic,Month-to-month,106.88,2351.36,0
3808,33,Male,25,Premium,One-year,105.75,2643.75,1
3809,37,Female,48,Basic,Month-to-month,101.79,4885.92,0
3810,21,Male,64,Basic,Month-to-month,98.66,6314.24,1
3811,52,Female,29,Premium,Two-year,113.4,3288.6,0
3812,58,Male,49,Basic,Month-to-month,100.14,4906.86,0
3813,20,Female,64,Basic,Two-year,77.92,4986.88,0
3814,34,Male,29,Basic,Two-year,70.59,2047.11,1
3815,51,Female,3,Premium,Month-to-month,78.62,235.86,1
3816,35,Male,4,Basic,Month-to-month,120.0,480.0,1
3817,57,Male,60,Basic,One-year,114.81,6888.6,1
3818,26,Female,41,Premium,Two-year,58.25,2388.25,0
3819,29,Male,41,Basic,One-year,62.02,2542.82,0
3820,43,Female,38,Basic,Month-to-month,105.28,4000.64,0
3821,28,Female,50,Premium,Month-to-month,115.93,5796.5,0
3822,63,Female,69,Basic,Month-to-month,110.61,7632.09,1
3823,49,Male,32,Premium,Month-to-month,36.11,1155.52,1
3824,37,Male,70,Premium,Two-year,65.16,4561.2,1
3825,68,Male,44,Premium,One-year,39.59,1741.96,1
3826,60,Male,25,Premium,Two-year,60.28,1507.0,0
3827,25,Male,25,Basic,Two-year,40.98,1024.5,0
3828,44,Female,66,Premium,Month-to-month,108.56,7164.96,1
3829,67,Female,30,Premium,One-year,77.99,2339.7,0
3830,23,Male,2,Premium,Two-year,33.35,66.7,1
3831,31,Male,27,Premium,Two-year,108.76,2936.52,0
3832,61,Female,5,Premium,Month-to-month,70.65,353.25,1
3833,48,Male,5,Basic,Month-to-month,102.24,511.2,0
3834,18,Male,24,Premium,Two-year,84.72,2033.28,1
3835,30,Male,68,Basic,Month-to-month,49.62,3374.16,1
3836,43,Female,11,Premium,One-year,48.18,529.98,1
3837,26,Female,3,Basic,Two-year,87.69,263.07,0
3838,47,Female,38,Premium,Month-to-month,119.1,4525.8,0
3839,30,Male,29,Basic,Two-year,90.99,2638.71,1
3840,38,Female,11,Premium,Two-year,85.94,945.34,0
3841,57,Male,54,Premium,One-year,77.24,4170.96,0
3842,53,Female,63,Basic,Month-to-month,90.05,5673.15,1
3843,19,Female,18,Premium,One-year,32.19,579.42,1
3844,35,Male,26,Basic,Two-year,61.48,1598.48,0
3845,45,Female,44,Basic,One-year,38.66,1701.04,1
3846,20,Female,18,Premium,One-year,49.24,886.32,1
3847,30,Female,7,Premium,Month-to-month,63.19,442.33,1
3848,31,Male,45,Premium,Month-to-month,119.23,5365.35,1
3849,30,Male,65,Premium,One-year,41.81,2717.65,1
3850,63,Male,51,Premium,One-year,36.75,1874.25,1
3851,39,Female,24,Basic,One-year,110.77,2658.48,0
3852,69,Female,18,Basic,Two-year,76.96,1385.28,0
3853,58,Male,7,Premium,One-year,72.04,504.28,1
3854,26,Female,4,Premium,One-year,91.4,365.6,1
3855,49,Female,48,Premium,Two-year,50.75,2436.0,1
3856,50,Female,5,Basic,Month-to-month,44.7,223.5,1
3857,43,Male,41,Premium,One-year,99.07,4061.87,0
3858,51,Male,51,Premium,Month-to-month,63.53,3240.03,0
3859,47,Female,58,Premium,Two-year,104.35,6052.3,0
3860,41,Female,17,Premium,Two-year,79.61,1353.37,0
3861,59,Male,68,Premium,Two-year,41.45,2818.6,0
3862,58,Male,12,Basic,Two-year,46.97,563.64,1
3863,65,Female,49,Premium,One-year,114.6,5615.4,1
3864,40,Male,69,Premium,One-year,33.92,2340.48,1
3865,21,Male,12,Basic,Two-year,59.01,708.12,1
3866,33,Male,68,Basic,Month-to-month,61.42,4176.56,1
3867,42,Female,28,Basic,Month-to-month,31.68,887.04,1
3868,20,Male,15,Premium,Month-to-month,111.23,1668.45,0
3869,29,Male,51,Premium,One-year,75.93,3872.43,1
3870,48,Female,39,Premium,Month-to-month,102.54,3999.06,0
3871,47,Female,57,Premium,One-year,99.67,5681.19,1
3872,45,Female,4,Premium,One-year,119.24,476.96,0
3873,33,Female,3,Basic,Month-to-month,64.14,192.42,1
3874,64,Female,33,Basic,Two-year,103.15,3403.95,0
3875,30,Female,21,Basic,Two-year,75.56,1586.76,0
3876,45,Male,5,Basic,One-year,78.84,394.2,1
3877,38,Male,59,Basic,Month-to-month,115.42,6809.78,0
3878,47,Male,25,Premium,Month-to-month,75.07,1876.75,0
3879,53,Female,40,Basic,One-year,111.5,4460.0,0
3880,18,Male,16,Premium,Two-year,56.56,904.96,0
3881,20,Female,10,Premium,Month-to-month,86.44,864.4,1
3882,63,Female,38,Premium,Two-year,67.66,2571.08,0
3883,35,Female,49,Premium,One-year,75.01,3675.49,0
3884,23,Female,48,Basic,One-year,46.06,2210.88,1
3885,49,Male,11,Premium,Month-to-month,104.75,1152.25,1
3886,64,Male,36,Premium,One-year,53.39,1922.04,1
3887,29,Male,44,Basic,One-year,42.53,1871.32,0
3888,51,Female,46,Basic,Two-year,30.64,1409.44,1
3889,27,Female,58,Basic,Month-to-month,91.63,5314.54,1
3890,59,Female,34,Premium,Month-to-month,74.14,2520.76,0
3891,23,Female,15,Premium,One-year,43.64,654.6,1
3892,22,Male,29,Premium,One-year,39.6,1148.4,0
3893,47,Female,12,Basic,Month-to-month,109.87,1318.44,0
3894,35,Female,20,Basic,Month-to-month,90.65,1813.0,0
3895,59,Male,34,Premium,Two-year,39.84,1354.56,1
3896,52,Female,51,Premium,Month-to-month,54.9,2799.9,0
3897,67,Male,32,Basic,Two-year,89.51,2864.32,0
3898,61,Male,11,Basic,Two-year,54.54,599.94,1
3899,22,Male,49,Premium,Month-to-month,63.49,3111.01,1
3900,56,Male,57,Premium,Two-year,68.6,3910.2,0
3901,32,Male,49,Basic,Month-to-month,74.29,3640.21,0
3902,19,Female,64,Premium,One-year,95.34,6101.76,1
3903,33,Female,15,Basic,One-year,96.56,1448.4,1
3904,57,Female,20,Basic,Two-year,45.87,917.4,0
3905,37,Male,34,Premium,One-year,106.22,3611.48,0
3906,65,Female,31,Basic,One-year,109.13,3383.03,0
3907,56,Male,56,Basic,Two-year,88.69,4966.64,1
3908,58,Male,68,Basic,Two-year,104.69,7118.92,0
3909,60,Female,42,Basic,Month-to-month,110.58,4644.36,1
3910,53,Female,57,Basic,Month-to-month,43.92,2503.44,0
3911,34,Male,59,Basic,Month-to-month,41.81,2466.79,1
3912,21,Male,70,Premium,Two-year,61.38,4296.6,0
